시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202201,25,29000,5,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202202,18,32700,10,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,70.49,202203,15,89500,11,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202204,9,32500,3,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202204,21,34000,5,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.17,202204,25,34000,9,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,70.49,202205,2,95000,14,2002.0,강남대로53길 11,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202205,12,31000,7,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202205,19,29000,9,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202207,25,30000,4,2002.0,강남대로53길 11,20220828.0,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,70.49,202208,12,93000,4,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202208,29,30000,4,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,70.49,202209,16,93300,7,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202210,28,30600,21,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202210,31,32800,7,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1330,1330.0,0.0,서초동삼성쉐르빌2,35.22,202211,9,30000,5,2002.0,강남대로53길 11,,중개거래,서울 서초구
서울특별시 서초구 서초동,1321-6,1321.0,6.0,서초동아타워,178.58,202205,24,143000,12,1996.0,서운로 138,,직거래,-
서울특별시 서초구 서초동,1682,1682.0,0.0,서초래미안,111.32,202204,17,280000,15,2003.0,서초대로65길 13-10,,중개거래,서울 서초구
서울특별시 서초구 서초동,1682,1682.0,0.0,서초래미안,111.32,202204,23,279500,22,2003.0,서초대로65길 13-10,,중개거래,서울 서초구
서울특별시 서초구 서초동,1682,1682.0,0.0,서초래미안,84.95,202205,8,250000,4,2003.0,서초대로65길 13-10,,중개거래,서울 서초구
서울특별시 서초구 서초동,1682,1682.0,0.0,서초래미안,84.97,202206,8,252000,8,2003.0,서초대로65길 13-10,,중개거래,서울 서초구
서울특별시 서초구 서초동,1682,1682.0,0.0,서초래미안,84.97,202212,31,186000,12,2003.0,서초대로65길 13-10,,중개거래,서울 서초구
서울특별시 서초구 서초동,1627-3,1627.0,3.0,서초로얄,84.83,202209,8,114000,6,2001.0,사임당로14길 10,,중개거래,서울 서초구
서울특별시 서초구 서초동,1641-1,1641.0,1.0,서초삼성래미안,84.97,202207,10,200000,14,2001.0,사임당로17길 116,,중개거래,서울 서초구
서울특별시 서초구 서초동,1582-3,1582.0,3.0,서초센트럴IPARK,80.5098,202207,9,175000,16,2020.0,반포대로18길 36,,중개거래,서울 서초구
서울특별시 서초구 서초동,1582-3,1582.0,3.0,서초센트럴IPARK,80.5332,202211,19,189000,11,2020.0,반포대로18길 36,,중개거래,서울 강서구
서울특별시 서초구 서초동,1445-13,1445.0,13.0,서초쌍용플래티넘,56.0,202209,4,77000,19,2006.0,서초중앙로 18,,중개거래,서울 서초구
서울특별시 서초구 서초동,1583-10,1583.0,10.0,서초아트자이,165.5725,202204,8,270000,19,2009.0,반포대로 58,,중개거래,서울 서초구
서울특별시 서초구 서초동,1521-8,1521.0,8.0,서초에스케이뷰,84.25,202204,1,165000,8,2006.0,반포대로21길 62,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,45.96,202201,12,39500,24,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,43.2,202201,12,36000,12,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,36.66,202202,5,37000,12,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,45.96,202202,7,40700,18,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,45.96,202202,16,40800,8,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,36.66,202203,14,36000,23,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,36.66,202203,21,33500,20,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,45.96,202203,23,35500,11,2003.0,효령로53길 45,,직거래,-
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,36.66,202203,30,41000,16,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,36.66,202204,13,33000,24,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,36.66,202204,16,30500,4,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,43.2,202205,4,41000,13,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,45.96,202205,10,39500,3,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,43.2,202205,12,40000,7,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,36.66,202205,21,32500,13,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,36.66,202205,21,32000,18,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,45.96,202206,22,43000,21,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,45.96,202208,9,41500,19,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1593-7,1593.0,7.0,서초이오빌,36.66,202209,5,31500,5,2003.0,효령로53길 45,,중개거래,서울 서초구
서울특별시 서초구 서초동,1344-22,1344.0,22.0,서초자연인아파트(101동),27.38,202201,15,27500,4,2012.0,서운로9길 18,,중개거래,서울 서초구
서울특별시 서초구 서초동,1344-22,1344.0,22.0,서초자연인아파트(101동),24.14,202201,19,28400,5,2012.0,서운로9길 18,,중개거래,서울 서초구
서울특별시 서초구 서초동,1344-22,1344.0,22.0,서초자연인아파트(101동),27.38,202206,14,27000,2,2012.0,서운로9길 18,,중개거래,서울 서초구
서울특별시 서초구 서초동,1444-7,1444.0,7.0,서초자이,148.83,202204,9,280000,11,2006.0,효령로68길 81,,중개거래,서울 서초구
서울특별시 서초구 서초동,1451-89,1451.0,89.0,서초중흥S-클래스(도시형생활주택),22.37,202201,27,19000,5,2013.0,효령로52길 63,,중개거래,서울 서초구
서울특별시 서초구 서초동,1451-89,1451.0,89.0,서초중흥S-클래스(도시형생활주택),22.37,202203,6,20000,5,2013.0,효령로52길 63,,중개거래,서울 서초구
서울특별시 서초구 서초동,1451-89,1451.0,89.0,서초중흥S-클래스(도시형생활주택),20.68,202207,20,18000,1,2013.0,효령로52길 63,,중개거래,서울 서초구
서울특별시 서초구 서초동,1451-89,1451.0,89.0,서초중흥S-클래스(도시형생활주택),20.68,202208,19,20000,5,2013.0,효령로52길 63,,중개거래,서울 서초구
서울특별시 서초구 서초동,1451-89,1451.0,89.0,서초중흥S-클래스(도시형생활주택),20.68,202211,10,19500,2,2013.0,효령로52길 63,,중개거래,서울 서초구
서울특별시 서초구 서초동,1465-7,1465.0,7.0,서초코아,70.13,202212,21,84000,5,2003.0,남부순환로317길 18-16,,중개거래,서울 서초구
서울특별시 서초구 서초동,1327,1327.0,0.0,서초타운트라팰리스,127.3,202205,12,160000,12,2006.0,서초대로74길 23,,직거래,-
서울특별시 서초구 서초동,1492-5,1492.0,5.0,서초트레져,224.22,202207,11,190000,4,2005.0,명달로 79,,중개거래,서울 서초구
서울특별시 서초구 서초동,1311-10,1311.0,10.0,서초푸르지오써밋,104.4,202201,26,307010,16,2017.0,서운로 201,,직거래,-
서울특별시 서초구 서초동,1311-10,1311.0,10.0,서초푸르지오써밋,97.7,202202,17,315000,18,2017.0,서운로 212,,중개거래,서울 서초구
서울특별시 서초구 서초동,1311-10,1311.0,10.0,서초푸르지오써밋,120.86,202203,26,355000,29,2017.0,서운로 212,,중개거래,서울 서초구
서울특별시 서초구 서초동,1311-10,1311.0,10.0,서초푸르지오써밋,120.86,202205,16,365000,10,2017.0,서운로 212,,중개거래,서울 서초구
서울특별시 서초구 서초동,1509-1,1509.0,1.0,서초한빛삼성,59.52,202204,15,149990,2,1999.0,서초대로40길 72,,직거래,-
서울특별시 서초구 서초동,1509-1,1509.0,1.0,서초한빛삼성,99.09,202205,24,210000,17,1999.0,서초대로40길 72,,중개거래,서울 서초구
서울특별시 서초구 서초동,1454-29,1454.0,29.0,서초한신,115.3,202204,5,190500,3,2001.0,남부순환로323길 38-16,,중개거래,서울 서초구
서울특별시 서초구 서초동,1648-2,1648.0,2.0,서초현대,59.4,202203,8,138000,5,1999.0,사임당로19길 10,,중개거래,서울 서초구
서울특별시 서초구 서초동,1319-13,1319.0,13.0,서초현대타워아파트,179.03,202203,25,215000,24,1997.0,강남대로 375,20220511.0,중개거래,서울 서초구
서울특별시 서초구 서초동,1319-13,1319.0,13.0,서초현대타워아파트,179.03,202205,10,215000,24,1997.0,강남대로 375,,중개거래,서울 서초구
서울특별시 서초구 서초동,1319-13,1319.0,13.0,서초현대타워아파트,179.03,202212,16,170000,28,1997.0,강남대로 375,,직거래,-
서울특별시 서초구 서초동,1640-3,1640.0,3.0,수광빌라트,215.22,202203,31,165000,2,1996.0,서초대로60길 33,,중개거래,서울 서초구
서울특별시 서초구 서초동,1640-3,1640.0,3.0,수광빌라트,215.22,202208,18,150000,4,1996.0,서초대로60길 33,,직거래,-
서울특별시 서초구 서초동,1513-5,1513.0,5.0,스위트빌,84.66,202206,4,128000,5,2003.0,명달로20길 39,,중개거래,서울 서초구
서울특별시 서초구 서초동,1333,1333.0,0.0,신동아아파트(1차),132.1,202205,28,295000,6,1978.0,사임당로 130,,중개거래,서울 서초구
서울특별시 서초구 서초동,1333,1333.0,0.0,신동아아파트(1차),132.1,202208,12,290000,11,1978.0,사임당로 130,,중개거래,서울 서초구
서울특별시 서초구 서초동,1333,1333.0,0.0,신동아아파트(1차),88.68,202208,26,205000,7,1978.0,사임당로 137,,중개거래,서울 서초구
서울특별시 서초구 서초동,1334-1,1334.0,1.0,신동아아파트(2차),166.1,202203,25,368000,13,1979.0,사임당로 130,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 서초동,1434-2,1434.0,2.0,신원아침도시(1434),82.174,202211,18,108000,3,2004.0,남부순환로337가길 51-9,,직거래,-
서울특별시 서초구 서초동,1685-3,1685.0,3.0,아크로비스타,205.07,202203,18,380000,23,2004.0,서초중앙로 188,20220913.0,중개거래,서울 서초구
서울특별시 서초구 서초동,1685-3,1685.0,3.0,아크로비스타,149.17,202204,19,260000,10,2004.0,서초중앙로 188,,중개거래,서울 서초구
서울특별시 서초구 서초동,1685-3,1685.0,3.0,아크로비스타,134.97,202204,26,250000,10,2004.0,서초중앙로 188,,중개거래,서울 서초구
서울특별시 서초구 서초동,1685-3,1685.0,3.0,아크로비스타,205.07,202209,3,380000,23,2004.0,서초중앙로 188,,중개거래,서울 서초구
서울특별시 서초구 서초동,1685-3,1685.0,3.0,아크로비스타,138.96,202212,11,235000,19,2004.0,서초중앙로 188,20230207.0,중개거래,서울 서초구
서울특별시 서초구 서초동,1685-3,1685.0,3.0,아크로비스타,152.33,202212,31,250000,9,2004.0,서초중앙로 188,,중개거래,서울 서초구
서울특별시 서초구 서초동,1326-17,1326.0,17.0,우성아파트,59.93,202201,14,162000,6,1998.0,서초대로74길 30,,중개거래,"서울 관악구, 서울 서초구"
서울특별시 서초구 서초동,1326-17,1326.0,17.0,우성아파트,134.91,202206,14,277000,16,1998.0,서초대로74길 30,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 서초동,1355-24,1355.0,24.0,우정에쉐르,77.39,202203,31,107500,5,2004.0,서운로3길 29,,중개거래,서울 서초구
서울특별시 서초구 서초동,1675-10,1675.0,10.0,지에스타워,24.22,202204,21,46000,9,2022.0,서초대로58길 18,,중개거래,서울 서초구
서울특별시 서초구 서초동,1675-10,1675.0,10.0,지에스타워,25.91,202206,10,45300,6,2022.0,서초대로58길 18,,중개거래,서울 마포구
서울특별시 서초구 서초동,1675-10,1675.0,10.0,지에스타워,26.43,202210,17,44000,4,2022.0,서초대로58길 18,,중개거래,서울 노원구
서울특별시 서초구 서초동,1495-2,1495.0,2.0,트라움하우스2,266.52,202203,28,325000,6,1996.0,명달로17길 32,,중개거래,서울 강남구
서울특별시 서초구 서초동,1496-24,1496.0,24.0,트라움하우스3,273.86,202212,9,640000,4,2002.0,명달로 97-14,,중개거래,서울 강남구
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,28.666,202201,20,31000,15,2004.0,효령로77길 14,,직거래,-
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,27.643,202201,26,28500,13,2004.0,효령로77길 14,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,35.903,202202,21,37700,11,2004.0,효령로77길 14,,중개거래,서울 서초구
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,41.076,202203,31,55000,14,2004.0,효령로77길 14,,중개거래,서울 서초구
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,28.666,202204,1,30700,15,2004.0,효령로77길 14,,중개거래,서울 서초구
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,35.903,202204,26,38000,11,2004.0,효령로77길 14,,중개거래,서울 서초구
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,35.903,202205,31,37000,9,2004.0,효령로77길 14,,중개거래,서울 서초구
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,35.903,202206,23,37300,10,2004.0,효령로77길 14,,중개거래,서울 서초구
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,34.4237,202207,6,30000,11,2004.0,효령로77길 14,,중개거래,서울 서초구
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,35.903,202207,13,37500,10,2004.0,효령로77길 14,,중개거래,서울 서초구
서울특별시 서초구 서초동,1338-1,1338.0,1.0,풍림아이원플러스,34.4237,202207,22,34700,10,2004.0,효령로77길 14,,중개거래,서울 서초구
서울특별시 서초구 서초동,1363-25,1363.0,25.0,한라비발디스튜디오193,19.99,202201,3,26000,9,2013.0,강남대로39길 15-10,,중개거래,서울 강남구
서울특별시 서초구 서초동,1363-25,1363.0,25.0,한라비발디스튜디오193,22.72,202203,28,28000,11,2013.0,강남대로39길 15-10,,중개거래,서울 서초구
서울특별시 서초구 서초동,1363-25,1363.0,25.0,한라비발디스튜디오193,19.99,202204,23,24500,6,2013.0,강남대로39길 15-10,,중개거래,서울 서초구
서울특별시 서초구 서초동,1316-15,1316.0,15.0,현대성우주상복합아파트,150.85,202204,18,125000,3,2002.0,강남대로61길 23,,직거래,-
서울특별시 서초구 서초동,1446-11,1446.0,11.0,현대슈퍼빌,216.16,202202,23,325000,33,2003.0,서초중앙로 15,,중개거래,서울 서초구
서울특별시 서초구 서초동,1446-11,1446.0,11.0,현대슈퍼빌,147.86,202203,1,260000,14,2003.0,서초중앙로 15,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 서초동,1446-11,1446.0,11.0,현대슈퍼빌,153.93,202204,9,270000,24,2003.0,서초중앙로 15,,중개거래,서울 서초구
서울특별시 서초구 서초동,1446-11,1446.0,11.0,현대슈퍼빌,185.02,202204,27,299000,6,2003.0,서초중앙로 15,,중개거래,서울 서초구
서울특별시 서초구 서초동,1446-11,1446.0,11.0,현대슈퍼빌,153.93,202205,10,270000,20,2003.0,서초중앙로 15,,중개거래,서울 서초구
서울특별시 서초구 서초동,1446-11,1446.0,11.0,현대슈퍼빌,164.87,202205,27,211000,39,2003.0,서초중앙로 15,20220530.0,직거래,-
서울특별시 서초구 서초동,1446-11,1446.0,11.0,현대슈퍼빌,147.86,202207,13,270000,17,2003.0,서초중앙로 15,,중개거래,서울 서초구
서울특별시 서초구 서초동,1446-11,1446.0,11.0,현대슈퍼빌,223.72,202207,14,363000,23,2003.0,서초중앙로 15,,중개거래,서울 서초구
서울특별시 서초구 서초동,1446-11,1446.0,11.0,현대슈퍼빌,164.87,202210,14,300000,24,2003.0,서초중앙로 15,,중개거래,서울 강남구
서울특별시 서초구 서초동,1346,1346.0,0.0,현대아파트,84.34,202202,10,180000,4,1989.0,효령로68길 13,,중개거래,서울 서초구
서울특별시 서초구 서초동,1346,1346.0,0.0,현대아파트,84.33,202203,12,205000,11,1989.0,효령로68길 13,,중개거래,서울 서초구
서울특별시 서초구 서초동,1346,1346.0,0.0,현대아파트,84.34,202204,25,204500,7,1989.0,효령로68길 13,,중개거래,서울 서초구
서울특별시 서초구 신원동,568,568.0,0.0,서초포레스타3단지,114.39,202211,22,149800,14,2014.0,헌릉로8길 22,,중개거래,서울 구로구
서울특별시 서초구 신원동,690,690.0,0.0,서초포레스타5단지,101.35,202204,28,210000,14,2014.0,청계산로7길 43,,중개거래,서울 서초구
서울특별시 서초구 신원동,,,,힐스테이트 서초 젠트리스,101.9,202206,23,204000,5,2014.0,헌릉로8길 10-12,,중개거래,서울 서초구
서울특별시 서초구 신원동,,,,힐스테이트 서초 젠트리스,84.95,202209,28,173000,8,2014.0,헌릉로8길 10-12,,중개거래,서울 서초구
서울특별시 서초구 양재동,317-4,317.0,4.0,경희궁,81.75,202201,24,105000,3,2001.0,강남대로12길 15,,중개거래,서울 서초구
서울특별시 서초구 양재동,325-1,325.0,1.0,노블하우스,68.2,202203,23,80000,4,2001.0,강남대로12길 24-2,,중개거래,서울 서초구
서울특별시 서초구 양재동,362-6,362.0,6.0,동원그린,78.34,202201,16,83000,1,2002.0,강남대로2길 72,,중개거래,서울 서초구
서울특별시 서초구 양재동,91,91.0,0.0,삼익양재빌라,163.61,202203,24,137000,5,1993.0,양재천로23길 16,20220523.0,중개거래,서울 서초구
서울특별시 서초구 양재동,91,91.0,0.0,삼익양재빌라,163.61,202204,29,137000,5,1993.0,양재천로23길 16,,중개거래,서울 서초구
서울특별시 서초구 양재동,322,322.0,0.0,서초,83.52,202201,7,92000,3,2001.0,강남대로16길 22-13,,중개거래,서울 서초구
서울특별시 서초구 양재동,382,382.0,0.0,선경에버빌,49.21,202202,25,40000,5,2002.0,강남대로6길 126,,중개거래,서울 서초구
서울특별시 서초구 양재동,382,382.0,0.0,선경에버빌,58.28,202203,4,57000,5,2002.0,강남대로6길 126,,중개거래,서울 서초구
서울특별시 서초구 양재동,90,90.0,0.0,신영체르니,39.1,202205,14,50350,8,2002.0,논현로27길 57,20220518.0,중개거래,서울 서초구
서울특별시 서초구 양재동,154-2,154.0,2.0,우성,73.15,202203,9,167000,10,1991.0,바우뫼로 91,,중개거래,"서울 서초구, 서울 송파구"
서울특별시 서초구 양재동,137-1,137.0,1.0,우성112,84.58,202208,1,136000,4,1991.0,바우뫼로 103,,중개거래,서울 서초구
서울특별시 서초구 양재동,160-2,160.0,2.0,우성KBS(113동),84.69,202201,25,157000,10,1996.0,바우뫼로 91,,중개거래,서울 서초구
서울특별시 서초구 양재동,11-120,11.0,120.0,현대테라하임101동,189.04,202204,4,190000,2,2006.0,강남대로34길 17,,중개거래,서울 서초구
서울특별시 서초구 우면동,57,57.0,0.0,대림,130.89,202204,21,195000,9,1995.0,바우뫼로7길 51,,중개거래,서울 서초구
서울특별시 서초구 우면동,57,57.0,0.0,대림,130.89,202204,21,195000,9,1995.0,바우뫼로7길 51,20220519.0,중개거래,서울 서초구
서울특별시 서초구 우면동,57,57.0,0.0,대림,130.89,202207,16,180000,12,1995.0,바우뫼로7길 51,,중개거래,서울 서초구
서울특별시 서초구 우면동,57,57.0,0.0,대림,130.89,202207,16,180000,12,1995.0,바우뫼로7길 51,20220812.0,중개거래,-
서울특별시 서초구 우면동,57,57.0,0.0,대림,130.89,202211,28,158000,6,1995.0,바우뫼로7길 51,20230110.0,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 우면동,59,59.0,0.0,동고,84.96,202202,25,135000,11,1995.0,바우뫼로7길 29,,중개거래,"서울 서초구, 서울 영등포구"
서울특별시 서초구 우면동,59,59.0,0.0,동고,84.96,202203,16,145500,6,1995.0,바우뫼로7길 29,,중개거래,서울 서초구
서울특별시 서초구 우면동,707,707.0,0.0,서초네이처힐1단지,114.71,202205,4,194000,2,2012.0,형촌길 35,,중개거래,서울 서초구
서울특별시 서초구 우면동,707,707.0,0.0,서초네이처힐1단지,84.82,202206,4,170000,6,2012.0,형촌길 35,,중개거래,서울 서초구
서울특별시 서초구 우면동,717,717.0,0.0,서초네이처힐3단지,84.84,202203,20,172000,14,2013.0,태봉로2길 60,,중개거래,서울 서초구
서울특별시 서초구 우면동,717,717.0,0.0,서초네이처힐3단지,84.77,202211,23,145000,6,2013.0,태봉로2길 60,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 우면동,764,764.0,0.0,서초리슈빌S,30.015,202202,10,38500,8,2014.0,양재대로2길 100-11,,중개거래,서울 서초구
서울특별시 서초구 우면동,764,764.0,0.0,서초리슈빌S,21.5893,202204,30,21000,6,2014.0,양재대로2길 100-11,,중개거래,서울 서초구
서울특별시 서초구 우면동,764,764.0,0.0,서초리슈빌S,30.89,202205,2,30000,3,2014.0,양재대로2길 100-11,,중개거래,서울 서초구
서울특별시 서초구 우면동,764,764.0,0.0,서초리슈빌S,31.159,202207,1,39000,3,2014.0,양재대로2길 100-11,,중개거래,서울 서초구
서울특별시 서초구 우면동,764,764.0,0.0,서초리슈빌S,30.89,202207,15,29000,5,2014.0,양재대로2길 100-11,,중개거래,서울 서초구
서울특별시 서초구 우면동,764,764.0,0.0,서초리슈빌S,21.5893,202211,7,18690,4,2014.0,양재대로2길 100-11,,중개거래,서울 서초구
서울특별시 서초구 우면동,764,764.0,0.0,서초리슈빌S,21.5893,202211,24,19500,3,2014.0,양재대로2길 100-11,,중개거래,서울 서초구
서울특별시 서초구 우면동,773,773.0,0.0,서초힐스,84.95,202201,15,173000,16,2012.0,양재대로2길 90,,중개거래,"서울 강남구, 서울 서초구"
서울특별시 서초구 우면동,773,773.0,0.0,서초힐스,84.96,202205,11,163500,12,2012.0,양재대로2길 90,,중개거래,서울 서초구
서울특별시 서초구 우면동,773,773.0,0.0,서초힐스,84.96,202206,1,165000,22,2012.0,양재대로2길 90,,중개거래,서울 서초구
서울특별시 서초구 우면동,773,773.0,0.0,서초힐스,59.97,202209,5,130000,6,2012.0,양재대로2길 90,,중개거래,서울 서초구
서울특별시 서초구 우면동,788,788.0,0.0,엘에이치서초4단지,84.99,202205,20,114700,13,2013.0,양재대로2길 33,,직거래,-
서울특별시 서초구 우면동,788,788.0,0.0,엘에이치서초4단지,84.95,202206,27,114700,15,2013.0,양재대로2길 33,,직거래,-
서울특별시 서초구 우면동,788,788.0,0.0,엘에이치서초4단지,51.89,202207,25,113000,10,2013.0,양재대로2길 33,,중개거래,서울 서초구
서울특별시 서초구 우면동,70,70.0,0.0,코오롱,52.47,202204,22,138000,5,1994.0,바우뫼로 53,,중개거래,서울 서초구
서울특별시 서초구 우면동,70,70.0,0.0,코오롱,52.47,202209,27,112000,4,1994.0,바우뫼로 53,,중개거래,서울 서초구
서울특별시 서초구 잠원동,58,58.0,0.0,금호베스트빌,140.36,202206,21,305000,9,2002.0,나루터로 46,,중개거래,서울 서초구
서울특별시 서초구 잠원동,31-14,31.0,14.0,대주피오레아파트,84.98,202211,12,100000,2,2002.0,강남대로95길 56,,중개거래,경기 용인수지구
서울특별시 서초구 잠원동,Jan-67,67.0,1.0,데뜨아르,84.94,202203,8,187000,10,2008.0,잠원로 46-4,,중개거래,서울 서초구
서울특별시 서초구 잠원동,Jan-67,67.0,1.0,데뜨아르,84.99,202203,26,190000,12,2008.0,잠원로 46-4,,중개거래,서울 서초구
서울특별시 서초구 잠원동,Jan-67,67.0,1.0,데뜨아르,84.99,202206,8,195000,9,2008.0,잠원로 46-4,,중개거래,서울 서초구
서울특별시 서초구 잠원동,157,157.0,0.0,동아,59.8,202201,28,227000,4,2002.0,신반포로33길 15,,중개거래,서울 서초구
서울특별시 서초구 잠원동,157,157.0,0.0,동아,59.92,202203,16,217000,9,2002.0,신반포로33길 15,,중개거래,"서울 서초구, 서울 송파구"
서울특별시 서초구 잠원동,157,157.0,0.0,동아,59.8,202204,9,225000,6,2002.0,신반포로33길 15,,중개거래,서울 서초구
서울특별시 서초구 잠원동,157,157.0,0.0,동아,84.91,202204,9,272000,12,2002.0,신반포로33길 15,,중개거래,서울 서초구
서울특별시 서초구 잠원동,157,157.0,0.0,동아,84.91,202205,11,266500,14,2002.0,신반포로33길 15,,중개거래,서울 서초구
서울특별시 서초구 잠원동,157,157.0,0.0,동아,59.92,202206,6,230000,19,2002.0,신반포로33길 15,20221220.0,중개거래,서울 서초구
서울특별시 서초구 잠원동,157,157.0,0.0,동아,84.91,202206,11,275000,10,2002.0,신반포로33길 15,,중개거래,서울 서초구
서울특별시 서초구 잠원동,157,157.0,0.0,동아,84.91,202206,23,280000,11,2002.0,신반포로33길 15,,중개거래,"서울 동작구, 서울 서초구"
서울특별시 서초구 잠원동,157,157.0,0.0,동아,84.91,202207,23,281000,11,2002.0,신반포로33길 15,,중개거래,서울 서초구
서울특별시 서초구 잠원동,157,157.0,0.0,동아,59.92,202211,4,170000,5,2002.0,신반포로33길 15,,중개거래,서울 서초구
서울특별시 서초구 잠원동,157,157.0,0.0,동아,59.8,202212,9,147000,1,2002.0,신반포로33길 15,,중개거래,서울 서초구
서울특별시 서초구 잠원동,161,161.0,0.0,래미안신반포리오센트,108.37,202204,4,359000,16,2019.0,잠원로14길 32,,중개거래,서울 서초구
